Session ID;Time Stamp;Round;Pos_X;Pos_Y;Pos_Z;ROT_X;ROT_Y;ROT_Z;ROT_W;VEL_X;VEL_Y;VEL_Z
19218;210.294;0;3.336.351;0.05793544;3.988.519;-0.002200808;0.6313946;0.001791954;0.7754565;0.1432395;0.03118537;1,97E-04
19218;2.198.242;0;3.336.351;0.05569388;3.988.519;-0.001822648;0.6313955;0.001484051;0.7754574;0.00381016;0.0008294;8,62E-06
19218;2.299.517;0;3.336.351;0.05708522;3.988.519;-0.001931105;0.6313953;0.001572348;0.7754572;0.03314792;0.007215997;-2,34E-05
19218;2.400.532;0;3.336.351;0.05787491;3.988.519;-0.002070714;0.631395;0.001686007;0.7754568;0.005967767;0.001299203;-2,46E-05
19218;2.501.179;0;3.336.351;0.05772302;3.988.519;-0.002068523;0.631395;0.001684241;0.7754568;0.006328083;0.001377643;1,64E-06
19218;2.601.818;0;3.336.351;0.05750819;3.988.519;-0.002028789;0.6313952;0.001651883;0.7754569;0.002746822;0.000597982;-3,26E-06
19218;2.702.132;0;3.336.351;0.05749801;3.988.519;-0.002021182;0.6313951;0.001645699;0.7754569;0.0009048837;0.0001969922;1,17E-06
19218;2.802.804;0;3.336.351;0.05754664;3.988.519;-0.002030324;0.6313951;0.001653135;0.7754569;0.0008471197;0.0001844177;-5,34E-07
19218;2.903.602;0;3.336.351;0.05755984;3.988.519;-0.002034206;0.631395;0.001656286;0.7754569;2,51E+01;5,47E+00;-7,08E-08
19218;3.003.938;0;3.336.351;0.05755122;3.988.519;-0.002032612;0.631395;0.001654998;0.775457;0.0002094644;4,56E+01;-1,01E-07
19218;3.104.259;0;3.336.377;0.05754083;3.988.522;-0.002020607;0.6314697;0.001641147;0.7753962;0.1491734;0.03247942;-1,62E-01
19218;320.505;0;3.336.579;0.05748186;3.988.525;-0.001989865;0.6322275;0.001580074;0.7747786;0.6762168;0.1474399;-7,29E+00
19218;3.305.463;0;3.337.117;0.05734619;398.85;-0.001956765;0.635464;0.001508407;0.7721266;1.134.449;0.2488578;1.135.313
19218;3.407.919;0;3.338.455;0.05708998;3.988.416;-0.001898866;0.6430966;0.001455948;0.7657813;2.198.585;0.4892308;2.200.185
19218;3.509.482;0;3.340.205;0.05685674;3.988.266;-0.001871944;0.6529741;0.001469098;0.7573766;3.113.031;0.7055727;311.528
19218;3.609.499;0;334.252;0.08778284;3.988.026;0.01840385;0.6653658;0.006995149;0.7462579;0.07079331;567.828;0.1362191
19218;3.711.299;0;3.345.179;0.1302505;3.987.807;0.02340036;0.6783982;-0.0128901;0.7342086;0.2176739;6.261.377;0.05387551
19218;3.811.914;0;3.348.208;0.1349448;3.987.682;0.0164709;0.6864772;-0.0265779;0.7264789;0.06707077;1.679.255;6.952.572
19218;3.913.053;0;3.351.725;0.1205215;3.987.748;0.01593843;0.6883435;-0.01715287;0.7250069;0.06077226;197.476;8.165.342
19218;4.014.468;0;3.355.842;0.1193595;3.987.935;0.0171817;0.689038;-0.01431052;0.7243802;0.2857327;9.737.399;0.01887543
19218;411.603;0;3.360.515;0.1222254;398.816;0.017361;0.689381;-0.01610964;0.7240117;0.3403082;1.093.321;0.004384175
19218;4.216.549;0;3.365.675;0.1160394;3.988.411;0.01390723;0.689528;-0.01574142;0.7239544;0.07706571;2.802.295;1.156.175
19218;4.317.985;0;3.371.164;0.06792012;3.988.676;0.0004363991;0.6887501;-0.002185412;0.7249955;0.007144419;2.979.846;1.231.651
19218;4.418.716;0;3.377.239;0.03745778;3.988.996;-0.006739661;0.6877846;0.0070941;0.725849;1.405.839;34.047;0.002306877
19218;4.519.026;0;3.383.991;0.05604221;3.989.365;-0.00149995;0.6877717;0.001574293;0.7259238;1.500.976;3.626.037;0.0005316262
19218;4.621.399;0;3.391.148;0.05840938;3.989.753;-0.0009396649;0.6877239;0.0007839948;0.7259714;1.146.766;2.769.258;1.147.184
19218;4.722.134;0;3.398.717;0.05525905;3.990.164;-0.001791635;0.687687;0.001695372;0.7260032;168.177;4.062.558;-6,64E-01
19218;4.822.563;0;3.406.751;0.05505575;399.06;-0.001776198;0.6876634;0.00169459;0.7260255;1.793.179;4.331.481;5,08E+01
19218;4.924.408;0;3.415.213;0.05532886;3.991.024;-0.001689221;0.688399;0.001513526;0.7253287;1.344.135;3.250.946;1.345.078
19218;5.025.334;0;3.424.113;0.05513672;3.991.169;-0.001772908;0.6947705;0.001445733;0.719228;1.416.494;346.577;1.417.436
19218;5.126.515;0;3.433.467;0.05491647;3.991.253;-0.001568938;0.6993449;0.00165841;0.7147807;2.072.746;5.113.563;0.0005821564
19218;5.227.168;0;3.443.333;0.05473242;3.991.381;-0.001562633;0.7005928;0.001620427;0.7135577;2.182.544;5.396.533;0.0004275561
19218;5.329.274;0;3.455.755;0.05454741;3.991.555;-0.001612616;0.7021289;0.001591846;0.7120463;2.298.255;5.698.446;8,82E-01
19218;5.431.236;0;3.466.652;0.05437641;3.991.683;-0.001582148;0.7043588;0.001570567;0.7098406;2.411.737;6.003.846;3,48E-01
19218;5.532.187;0;3.478.023;0.05418367;3.991.762;-0.00159281;0.7062416;0.001572877;0.7079675;2.506.954;6.262.109;-9,07E+01
19218;5.632.878;0;3.489.852;0.05402864;3.991.633;-0.001723214;0.7106779;0.001442216;0.703514;1.870.547;4.709.886;1.871.755
19218;5.733.961;0;3.502.153;0.05385879;399.1;-0.001666064;0.7212902;0.001463078;0.6926294;1.949.923;5.004.127;1.951.178
19218;5.835.914;0;3.514.984;0.05365005;399.015;-0.001422162;0.7291149;0.001657277;0.6843878;2.830.762;7.367.043;0.0008773572
19218;593.579;0;3.528.347;0.05344693;3.989.174;-0.001450952;0.7336086;0.001620382;0.6795688;2.945.838;7.728.342;0.000344657
19218;6.038.338;0;3.542.239;0.05325757;3.988.074;-0.001478266;0.7362228;0.001588635;0.6767359;3.060.207;806.595;-0.0001291288
19218;6.138.031;0;3.556.657;0.05307041;3.987.082;-0.00132128;0.7336523;0.001735754;0.6795216;3.169.664;8.316.181;0.002121484
19218;6.238.776;0;3.571.601;0.05289124;3.986.396;-0.001442886;0.7263843;0.001610756;0.6872854;3.284.376;8.505.865;0.0006168216
19218;6.339.483;0;3.587.065;0.05270134;398.578;-0.00155453;0.7214721;0.001484849;0.6924402;2.440.037;6.263.832;2.441.634
19218;6.440.534;0;3.603.047;0.05251194;3.985.227;-0.001496387;0.7183258;0.001528762;0.6957036;3.510.154;8.960.222;-0.0001266599
19218;6.541.095;0;3.619.539;0.05232874;3.984.733;-0.001476931;0.7162626;0.001539171;0.6978276;3.620.757;9.208.386;0.0001868978
19218;6.642.285;0;3.636.536;0.05214741;3.984.289;-0.00147877;0.714885;0.001527987;0.699239;3.729.992;9.462.741;0.000133993
19218;6.743.138;0;3.654.031;0.05196666;3.983.886;-0.001475789;0.7139546;0.001520723;0.7001888;3.837.947;9.720.341;0.0001362698
19218;684.436;0;3.672.021;0.0517878;3.983.513;-0.001472151;0.7133195;0.001514405;0.7008358;3.944.688;9.979.269;0.0001411725
19218;6.945.812;0;369.05;0.0516112;3.983.164;-0.0014694;0.7128808;0.001507454;0.701282;405.026;1.023.825;0.0001244015
19218;7.047.098;0;3.709.456;0.05143673;3.982.747;-0.001548311;0.7142791;0.001424067;0.6998578;2.980.264;7.552.451;2.982.154
19218;7.149.061;0;3.732.754;0.05124868;3.981.449;-0.001659627;0.7275062;0.001330927;0.6860979;3.059.675;7.939.726;3.061.442
19218;7.249.009;0;3.752.637;0.0510852;3.979.764;-0.001364544;0.7384968;0.001582824;0.6742538;4.355.749;1.152.709;0.0008256944
19218;7.349.193;0;3.772.956;0.05090792;3.977.712;-0.00136148;0.7459565;0.001567438;0.6659914;4.452.541;1.194.106;0.0004013015
19218;7.449.741;0;3.793.704;0.05073829;3.975.327;-0.001404607;0.7511046;0.001520559;0.66018;3.272.141;88.563;3.274.244
19218;7.550.457;0;3.814.878;0.05057497;3.972.649;-0.00139337;0.7547038;0.001524448;0.6560626;3.342.171;9.104.047;3.344.314
19218;765.051;0;3.836.476;0.05041165;3.969.718;-0.001378703;0.7572428;0.001529165;0.6531303;4.741.498;1.297.436;-0.0006836837
19218;775.146;0;3.858.462;0.05025019;3.966.407;-0.001506133;0.7619424;0.001419075;0.6476416;3.476.681;9.593.403;3.478.706
19218;7.852.454;0;3.880.703;0.05010754;3.962.199;-0.00157837;0.7744431;0.001372457;0.6326401;3.536.258;9.977.767;3.538.181
19218;7.953.842;0;3.903.211;0.04995868;395.716;-0.001275164;0.7864757;0.00160037;0.6176178;4.995.449;1.440.114;-0.0002302147
19218;8.055.419;0;3.926.019;0.04979359;3.951.494;-0.001246461;0.7949255;0.001606121;0.6067036;5.082.605;1.487.579;-0.0002655607
19218;8.155.185;0;3.949.114;0.04963468;3.945.229;-0.001342921;0.8016824;0.001526758;0.5977468;3.729.366;1.104.838;3.731.579
19218;825.582;0;3.972.304;0.04949467;3.937.947;-0.00160345;0.8142068;0.00136631;0.5805712;3.778.162;1.144.882;3.780.005
19218;8.356.047;0;3.995.195;0.04940032;3.928.937;-0.001648473;0.8364862;0.001388952;0.5479838;3.818.131;1.205.013;3.819.891
19218;8.457.047;0;401.765;0.04928188;3.918.016;-0.001259151;0.8600352;0.001618534;0.5102307;3.871.681;1.276.777;3.873.873
19218;8.558.585;0;4.039.781;0.04911309;3.905.578;-0.001036041;0.8768702;0.001722284;0.4807231;3.928.306;1.337.948;3.930.718
19218;8.660.589;0;4.061.641;0.04895495;3.891.888;-0.001096568;0.8882559;0.001679815;0.4593446;3.985.315;1.388.107;3.987.591
19218;8.761.323;0;4.083.289;0.0488151;3.877.143;-0.001094894;0.8960278;0.001682721;0.4439934;4.042.558;1.430.199;4.044.824
19218;8.862.168;0;4.104.795;0.04867662;3.861.511;-0.001051106;0.9014165;0.001704015;0.4329484;4.100.098;1.466.604;4.102.424
19218;8.962.837;0;4.126.227;0.04853437;3.845.124;-0.001011909;0.9052153;0.001717761;0.4249485;4.157.898;1.499.005;416.028
19218;9.064.133;0;4.147.632;0.04839252;3.828.074;-0.001009093;0.9081885;0.001714371;0.4185569;4.215.047;1.529.069;4.217.437
19218;9.164.435;0;4.168.704;0.0482648;381.009;-0.001293751;0.9153088;0.001609437;0.4027476;4.256.913;1.567.775;425.889
19218;9.264.746;0;4.188.986;0.04816669;3.790.765;-0.001131114;0.9268954;0.001691371;0.3753143;4.302.796;1.625.486;430.496
19218;936.542;0;4.208.625;0.04803297;3.770.265;-0.000765634;0.9361548;0.001817703;0.3515826;4.354.458;1.680.322;4.357.083
19218;9.465.343;0;4.227.762;0.04788269;3.748.785;-0.0007910069;0.9425979;0.001794815;0.3339243;4.406.767;1.726.883;4.409.306
19218;9.566.312;0;4.246.483;0.0477469;3.726.457;-0.0008168941;0.9471181;0.001783468;0.3208793;4.459.348;1.767.095;4.461.833
19218;9.668.775;0;4.268.526;0.04759309;3.698.696;-0.0007749156;0.9508681;0.001796678;0.30959;4.522.713;180.934;452.526
19218;9.769.143;0;4.286.639;0.04746209;3.674.857;-0.0007429436;0.95306;0.001802593;0.3027752;4.575.697;1.840.966;4.578.292
19218;9.869.856;0;4.304.594;0.04733078;3.650.451;-0.0007143127;0.9546761;0.001806535;0.2976404;4.628.717;1.870.231;4.631.361
19218;9.970.519;0;4.322.408;0.04720181;3.625.506;-0.0007607272;0.9563113;0.001789466;0.2923441;467.993;1.899.184;4.682.508
19218;1.007.122;0;4.339.571;0.04709039;3.599.749;-0.001039365;0.961579;0.001729704;0.2745208;4.716.704;1.942.038;4.718.843
19218;1.017.198;0;4.355.741;0.04699165;3.572.992;-0.0006838326;0.9681242;0.001823984;0.2504631;4.761.071;1.998.107;4.763.697
19218;1.027.194;0;4.371.155;0.04686006;3.545.392;-0.0005137312;0.972798;0.001851417;0.2316472;4.807.743;2.047.371;4.810.575
19218;1.037.389;0;4.385.922;0.04672667;3.517.053;-0.0005805366;0.9760829;0.001827963;0.2173904;4.854.952;2.090.092;4.857.644
19218;1.047.578;0;4.399.924;0.04660928;3.487.975;-0.0008154224;0.979642;0.001788989;0.2007431;4.893.721;2.133.322;4.896.022
19218;1.057.655;0;4.412.319;0.04653196;3.457.946;-0.001034478;0.9858685;0.001803026;0.1675082;4.909.438;2.193.073;4.911.366
19218;1.067.731;0;4.422.198;0.04650018;3.426.862;-0.0009742198;0.9931362;0.001881309;0.1169446;4.909.421;2.272.976;4.911.352
19218;1.077.895;0;4.428.724;0.04648565;3.394.853;-0.0009034692;0.9986278;0.001958743;0.05232465;4.892.892;2.366.427;4.894.767
19218;108.797;0;4.431.189;0.04646865;3.362.218;-0.0008445797;0.9997427;0.00199192;-0.02257727;4.883.019;2.478.163;4.884.703
19218;1.098.055;0;442.925;0.04639274;3.329.366;-0.0005733518;0.9950446;0.001984663;-0.09940787;4.889.621;2.601.377;4.891.412
19218;1.108.213;0;4.423.427;0.04627967;3.296.693;-0.0002050706;0.9868247;0.001959719;-0.1617818;4.907.572;2.709.267;4.909.731
19218;1.118.317;0;4.414.374;0.04617603;3.264.485;-0.0002161872;0.9779388;0.001976296;-0.2088825;492.699;27.952;4.928.972
19218;1.128.439;0;4.402.599;0.04608615;3.232.903;-0.0002064433;0.9696109;0.001993716;-0.2446442;4.948.557;2.865.307;4.950.439
19218;1.138.517;0;4.388.594;0.04600231;3.201.966;-3,56E+01;0.9627688;0.001968652;-0.2703191;4.975.875;2.923.239;4.977.966
19218;1.148.601;0;4.373.382;0.04591084;317.13;0.0004394207;0.9615726;0.001851089;-0.274544;5.012.148;2.951.571;5.015.045
19218;1.158.621;0;4.358.636;0.04583508;3.140.166;0.0007395177;0.9691613;0.001800351;-0.2464194;6.684.686;3.874.508;0.005814008
19218;1.168.677;0;4.345.349;0.0457496;310.81;0.0002579125;0.9790478;0.001881927;-0.2036217;5.113.951;2.892.515;5.116.825
19218;1.178.774;0;4.330.511;0.04562227;3.068.828;-0.000254232;0.9843614;0.001980335;-0.1761501;5.162.384;2.873.912;5.164.531
19218;1.188.837;0;4.317.827;0.04557275;3.036.028;-0.0001620618;0.9831963;0.001996554;-0.1825406;5.179.876;2.894.393;5.182.202
19218;1.199.043;0;4.303.642;0.04554964;3.003.744;-0.0001069722;0.9766402;0.00202854;-0.2148717;5.177.161;2.947.299;5.179.499
19218;1.209.277;0;4.286.946;0.04554243;2.972.658;-6,85E+01;0.9632497;0.002069302;-0.2685996;5.156.545;3.026.533;5.158.768
19218;1.219.393;0;4.266.681;0.09132233;2.943.907;-0.007645466;0.9383304;0.01780066;-0.3451966;5.101.476;3.137.525;5.102.682
19218;1.229.478;0;4.242.362;0.1834022;2.918.561;-0.01775341;0.905126;0.01733121;-0.4244189;5.074.176;3.254.031;5.049.426
19218;1.239.617;0;4.215.043;0.2003645;2.896.447;-0.02138552;0.8659002;0.01045286;-0.4996502;0.03430391;4.395.949;6.544.948
19218;1.249.826;0;4.185.049;0.1540066;2.877.659;-0.02002369;0.8239705;0.003693148;-0.5662667;0.1734284;4.542.109;6.528.574
19218;1.259.919;0;4.152.777;0.09112663;2.862.593;-0.009322655;0.7792127;-0.001788184;-0.6266876;0.1497143;4.651.315;6.487.284
19218;1.269.953;0;4.118.907;0.04677042;2.851.866;-0.002646791;0.7360137;-0.002420917;-0.6769571;0.07258596;4.700.958;6.380.446
19218;1.280.156;0;4.084.408;0.03282266;2.845.368;0.002217749;0.6953158;0.002358049;-0.7186971;4.866.859;3.679.546;4.871.637
19218;1.290.227;0;4.049.944;0.04576062;2.842.303;0.00172625;0.6706837;0.002897725;-0.7417359;4.785.049;3.669.114;4.788.453
19218;1.300.294;0;4.015.844;0.04857753;284.059;0.001446722;0.669359;0.001504213;-0.7429363;4.718.679;3.619.589;4.721.584
19218;1.310.388;0;3.982.338;0.04597519;2.838.109;0.001631391;0.6984394;0.001309879;-0.7156662;5.958.085;4.494.644;0.003833384
19218;1.320.475;0;3.949.773;0.04592546;2.832.882;0.001721255;0.7513708;0.001470208;-0.6598764;591.873;4.320.154;0.006092433
19218;1.330.576;0;3.918.781;0.04673186;2.823.523;0.001749447;0.8144475;0.00154268;-0.5802326;5.902.255;4.117.076;0.009959387
19218;134.071;0;389.05;0.07262282;2.809.233;-0.005548311;0.878837;0.0151956;-0.4768479;4.507.367;297.728;4.505.328
19218;1.350.972;0;3.862.014;0.1686396;2.785.488;-0.02374073;0.9390133;0.03160606;-0.3416013;4.459.871;2.745.116;4.443.333
19218;1.361.015;0;3.843.289;0.2556731;2.761.612;-0.02806335;0.9709336;0.02565203;-0.2363102;4.427.976;2.566.279;44.066
19218;1.371.111;0;3.828.715;0.3303475;2.735.503;-0.04060699;0.9891735;0.02801031;-0.1382108;4.405.511;2.415.797;4.374.389
19218;1.381.203;0;3.817.796;0.4336002;2.708.123;-0.05850185;0.9949684;0.03930849;-0.07120573;4.357.512;2.306.507;4.320.572
19218;139.134;0;3.808.823;0.5591319;2.680.567;-0.07809278;0.995043;0.03794802;-0.04848532;4.306.279;2.247.948;4.242.436
19218;140.147;0;380.014;0.6092145;2.653.338;-0.09227745;0.9942337;0.02851848;-0.04659482;4.262.082;2.214.607;4.166.839
19218;1.411.632;0;3.791.777;0.5623156;2.626.378;-0.09470794;0.9937589;0.01074503;-0.05795043;4.225.546;2.195.413;4.104.115
19218;1.421.668;0;3.783.562;0.4385803;2.599.723;-0.07693154;0.9936419;-0.005405538;-0.08202656;0.2086048;2.950.277;5.473.336
19218;1.431.771;0;3.774.906;0.2967201;2.573.552;-0.05801533;0.9921643;-0.01334119;-0.109847;0.3432696;2.940.062;539.959
19218;1.441.876;0;376.621;0.1662702;2.547.724;-0.0412056;0.9909253;-0.01131779;-0.1274407;0.2828475;2.916.267;5.327.676
19218;1.451.991;0;3.757.746;0.07895754;252.213;-0.0228178;0.9902484;-0.006797068;-0.137264;0.1665615;2.884.785;5.268.507
19218;1.462.135;0;3.749.539;0.05416811;249.674;-0.009261675;0.9898494;0.003289141;-0.1417802;3.924.367;2.141.245;3.914.751
19218;1.472.209;0;3.741.566;0.1609005;2.471.675;-0.01021089;0.9888893;0.03692576;-0.1436319;3.846.892;2.124.449;3.871.208
19218;1.482.355;0;373.373;0.3855832;2.447.016;-0.02851212;0.9875467;0.05461729;-0.1447605;3.796.619;2.109.904;3.813.341
19218;1.492.429;0;3.725.935;0.6605957;2.422.785;-0.05371306;0.9855446;0.06863725;-0.145278;3.744.072;2.090.936;3.739.761
19218;1.502.624;0;3.718.067;100.379;2.399.099;-0.08609758;0.9810348;0.09497786;-0.145387;3.688.168;2.080.033;3.664.989
19218;1.512.658;0;3.710.083;1.395.909;237.595;-0.1209301;0.9764255;0.1029077;-0.1462163;3.646.231;2.063.583;3.582.445
19218;1.522.759;0;3.700.551;1.793.035;2.348.584;-0.1539024;0.9720848;0.09650276;-0.1485004;3.602.491;2.035.134;3.487.969
19218;1.533.022;0;3.692.727;2.006.909;2.326.008;-0.1820325;0.9682436;0.08387226;-0.1494459;3.577.527;200.994;3.414.523
19218;1.543.069;0;3.685.055;2.101.639;2.303.609;-0.2097083;0.963605;0.07025324;-0.1501749;3.560.907;1.987.818;3.349.911
19218;1.553.306;0;3.677.548;2.076.757;2.281.388;-0.2370433;0.9580585;0.05663426;-0.1507551;3.552.049;1.969.356;3.293.839
19218;1.563.383;0;3.670.218;1.934.136;2.259.346;-0.2640153;0.9516231;0.04302905;-0.1511882;3.551.022;1.954.567;3.246.002
19218;1.573.422;0;3.663.074;1.675.652;2.237.486;-0.2906026;0.9443187;0.02945095;-0.151476;0.2517967;267.919;4.419.852
19218;1.583.481;0;3.656.125;1.303.183;2.215.811;-0.3167849;0.9361653;0.01591298;-0.1516203;0.5174535;268.467;4.401.254
19218;1.593.602;0;3.649.413;0.8376834;2.194.317;-0.3323019;0.9308493;0.002952017;-0.1519418;0.7435036;2.668.116;43.627
19218;1.603.853;0;3.643.629;0.5289895;2.173.281;-0.2095785;0.9677219;-0.00023406;-0.1399685;0.4279432;2.471.399;4.242.672
19218;1.613.969;0;363.824;0.2004249;2.152.316;-0.0316315;0.9913667;-0.005837149;-0.1271121;0.135416;2.344.371;4.295.137
19218;1.623.978;0;3.633.142;0.03539855;2.131.436;0.006578862;0.9924944;-0.02021926;-0.1204277;0.548041;4.808.768;0.2550208
19218;1.634.069;0;3.628.067;0.06764923;2.110.735;-0.01684676;0.9927201;-0.009227806;-0.1189025;0.1492689;2.259.257;4.179.327
19218;1.644.124;0;3.623.071;0.06494987;2.090.227;-0.005693395;0.9930338;0.002498999;-0.1176658;3.110.556;167.303;3.106.458
19218;1.654.149;0;3.618.138;0.04670122;206.983;0.003588086;0.9931809;0.004067451;-0.1164575;4.133.876;2.223.667;0.04071866
19218;1.664.254;0;361.323;0.0477452;2.049.346;0.0008986187;0.9933073;0.00208962;-0.1154794;4.164.555;2.237.252;0.008639787
19218;1.674.273;0;3.608.325;0.0512335;2.028.597;-0.0001994172;0.9934881;0.00171034;-0.1139231;3.174.327;1.703.434;3.175.624
19218;1.684.334;0;3.603.825;0.05091882;2.007.359;0.0005983942;0.9948376;0.002091043;-0.1014573;4.315.571;2.298.962;0.005266974
19218;1.694.433;0;3.600.544;0.05024233;1.985.572;0.0007879061;0.9976558;0.00213357;-0.06839389;4.392.025;2.293.295;0.008955569
19218;1.704.442;0;3.599.241;0.05016299;1.963.318;0.000644405;0.9998807;0.002100721;-0.01529333;4.474.682;2.260.641;0.008725738
19218;1.714.535;0;3.600.396;0.05014242;194.072;0.0003703355;0.9988094;0.002092473;0.04873804;4.589.542;2.225.007;0.006898253
19218;1.724.646;0;360.378;0.04997376;191.791;-4,39E+01;0.9944976;0.002055727;0.1047391;4.711.082;2.199.621;0.002575997
19218;1.734.673;0;3.608.896;0.04978662;1.894.976;-0.0001347901;0.9895285;0.002035782;0.1443233;4.821.175;2.189.746;0.002463653
19218;174.485;0;3.616.892;0.04960443;1.867.357;-8,34E+01;0.9844025;0.002039172;0.1759194;4.941.952;2.194.205;0.004354501
19218;1.754.981;0;3.624.806;0.04946085;1.844.258;-0.0001325699;0.9811283;0.002033398;0.193347;5.036.542;2.207.755;0.004220451
19218;1.765.055;0;3.633.635;0.04931363;1.821.052;-0.0001898824;0.9786636;0.00202024;0.2054593;5.127.686;2.227.516;0.003744172
19218;1.775.237;0;3.643.214;0.04916472;1.797.705;-0.0002376494;0.9768354;0.002005011;0.2139827;5.216.482;2.251.602;0.003271447
19218;1.785.229;0;3.653.416;0.04901719;177.418;-0.0002803315;0.9754825;0.001990452;0.220068;5.303.528;2.278.639;0.002780116
19218;179.527;0;3.664.145;0.04887132;1.750.446;-0.0003166473;0.9744772;0.001977161;0.2244777;5.389.146;2.307.657;0.002321819
19218;1.806.954;0;3.677.609;0.04869719;1.721.653;-0.0003510966;0.9735982;0.001962654;0.2282596;5.490.257;2.344.158;0.001856581
19218;1.817.043;0;3.689.254;0.04855306;1.697.376;-0.0003734931;0.9730609;0.001951777;0.2305397;5.573.284;2.375.445;0.001536059
19218;1.827.235;0;3.701.238;0.04841023;1.672.826;-0.0003912291;0.9726511;0.001941934;0.2322629;5.655.264;2.407.192;0.001270079
19218;1.837.322;0;371.353;0.0482688;1.647.991;-0.0004052479;0.9723358;0.001932949;0.2335792;5.736.255;2.439.189;0.001049828
19218;1.848.985;0;3.728.646;0.04810081;1.617.801;-0.0004181222;0.9720494;0.001923151;0.2347683;5.832.188;2.477.705;0.0008370347
19218;1.859.116;0;3.741.524;0.0479623;1.592.314;-0.0004262882;0.9718676;0.001915596;0.2355196;5.911.125;250.978;0.0006940773
19218;1.869.253;0;3.754.502;0.04782632;156.646;-0.0006060382;0.972678;0.00187213;0.23215;4.401.583;1.873.709;4.404.116
19218;1.879.344;0;3.767.027;0.04770442;1.540.001;-0.0006352048;0.9760883;0.00186868;0.2173654;4.450.763;1.916.154;445.324
19218;18.894;0;3.779.172;0.04757357;1.512.961;-0.0003525093;0.9789967;0.001917765;0.203867;6.110.969;2.657.775;0.0008926892
19218;1.899.422;0;3.791.019;0.04743484;1.485.388;-0.0003859656;0.9811037;0.001901366;0.1934729;6.178.382;2.707.957;-0.0002127183
19218;1.909.502;0;3.802.608;0.04730229;1.457.312;-0.0004274377;0.9826434;0.001888692;0.1854946;4.607.192;2.031.232;4.609.929
19218;1.919.569;0;3.813.965;0.047174;1.428.756;-0.0004517308;0.9838812;0.001881249;0.1788131;4.658.764;206.405;466.147
19218;1.929.743;0;3.824.679;0.04705384;1.399.612;-0.0007702265;0.9866807;0.001843065;0.1626573;4.696.472;2.105.293;4.698.692
19218;1.939.907;0;383.372;0.04698109;136.969;-0.0009191982;0.9920334;0.001879603;0.1259583;4.711.863;216.788;4.713.822
19218;1.950.018;0;3.840.123;0.04694251;1.338.933;-0.0008306337;0.9975124;0.001936555;0.07045978;4.721.167;225.604;4.723.119
19218;1.959.956;0;3.843.329;0.04685481;1.307.427;-0.0005135822;0.9999695;0.001938902;0.00754774;4.744.748;2.362.437;4.746.931
19218;1.969.974;0;3.843.665;0.04671406;1.275.429;-0.0001921075;0.9990264;0.001925074;-0.04407347;4.776.325;245.669;4.778.818
19218;1.980.084;0;3.841.595;0.04658733;1.243.174;-0.000235603;0.9966017;0.001928568;-0.08234885;4.809.513;2.532.504;4.811.825
19218;19.902;0;3.837.487;0.04648005;1.210.803;-0.0002492656;0.9938583;0.001939602;-0.1106431;4.844.211;2.594.634;484.643
19218;2.000.204;0;3.831.674;0.04637609;1.178.388;-0.0001842211;0.991297;0.001941577;-0.1316299;4.880.795;2.647.097;4.883.068
19218;201.043;0;3.824.443;0.04626802;1.145.951;-0.0001136128;0.9890956;0.001934402;-0.1472627;491.937;269.275;4.921.719
19218;2.020.382;0;3.816.039;0.04615735;1.113.484;-4,69E+01;0.987281;0.001923427;-0.1589737;4.959.708;2.733.546;4.962.139
19218;2.030.545;0;380.666;0.04604672;1.080.966;1,67E+00;0.985817;0.001911379;-0.1678133;5.001.437;2.770.814;5.003.958
19218;2.040.588;0;3.796.472;0.04593568;1.048.371;7,35E+01;0.9846474;0.00189919;-0.174545;5.044.175;2.805.465;5.046.785
19218;2.050.706;0;3.785.605;0.04582392;1.015.669;0.0001221451;0.9837158;0.001887262;-0.179721;5.087.584;2.838.126;5.090.273
19218;2.060.755;0;3.771.813;0.04568952;9.762.522;0.0001704682;0.9828435;0.001873828;-0.1844324;5.140.163;2.875.296;5.142.938
19218;207.093;0;3.759.792;0.04557803;9.432.338;0.0002033931;0.9822747;0.001863644;-0.1874378;5.184.142;2.904.944;5.186.981
19218;2.081.015;0;3.747.358;0.04546702;9.100.405;0.0002306274;0.9818171;0.001854323;-0.1898202;5.228.107;2.933.615;5.231.002
19218;2.091.088;0;3.734.375;0.045359;8.767.451;5,47E+01;0.9804431;0.001892529;-0.1967938;5.265.546;2.966.545;5.268.142
19218;2.101.143;0;3.720.033;0.0452801;8.437.753;-0.000153678;0.9752218;0.001969025;-0.2212207;5.285.432;3.019.819;5.287.621
19218;2.111.266;0;3.703.915;0.04520316;8.113.476;0.0002687656;0.9678973;0.001861557;-0.2513391;5.314.503;3.088.879;5.317.315
19218;2.121.368;0;3.686.298;0.04508581;7.793.713;0.0003980246;0.961436;0.001810171;-0.2750227;5.346.877;3.149.484;5.349.831
19218;2.131.521;0;3.667.335;0.0449712;7.478.416;0.0002337321;0.9556007;0.001854897;-0.2946588;5.378.125;3.202.971;5.380.725
19218;2.141.664;0;3.646.675;0.04488933;7.171.414;-6,17E+00;0.9463;0.001990959;-0.3232837;5.389.017;3.261.145;5.391.012
19218;2.151.881;0;362.368;0.04486437;6.880.192;-5,53E+01;0.9302929;0.002066471;-0.3668118;5.380.198;3.335.329;538.207
